0.000000000000000000e+00
4.583333333333333148e-01
1.041666666666666741e+00
1.458333333333333259e+00
2.208333333333333481e+00
2.791666666666666519e+00
3.416666666666666519e+00
3.666666666666666519e+00
5.458333333333333037e+00
5.583333333333333037e+00
5.208333333333333037e+00
5.750000000000000000e+00
8.500000000000000000e+00
7.833333333333333037e+00
8.333333333333333925e+00
9.250000000000000000e+00
9.208333333333333925e+00
1.087500000000000000e+01
1.133333333333333393e+01
1.204166666666666607e+01
1.258333333333333393e+01
1.287500000000000000e+01
1.141666666666666607e+01
9.166666666666666075e+00
9.416666666666666075e+00
8.791666666666666075e+00
8.791666666666666075e+00
7.208333333333333037e+00
7.458333333333333037e+00
7.166666666666666963e+00
